Time,PE,PN,PU,VE,VN,VU,Qw,Qx,Qy,Qz
14796.3145,31.0279,440.6039,1772.9088,6.5584,15.4514,66.3560,-0.8783,-0.0776,0.0502,-0.4691
14796.3223,31.0802,440.7274,1773.4904,6.5398,15.4388,66.3568,-0.8782,-0.0776,0.0502,-0.4692
14796.3301,31.1324,440.8509,1774.0209,6.5219,15.4264,66.2699,-0.8776,-0.0774,0.0499,-0.4704
14796.3379,31.1845,440.9742,1774.5507,6.5037,15.4137,66.1828,-0.8770,-0.0772,0.0495,-0.4716
14796.3564,31.3012,441.2514,1775.7842,6.4810,15.4032,66.0650,-0.8758,-0.0768,0.0485,-0.4741
14796.3652,31.3594,441.3899,1776.3783,6.4623,15.3912,65.9673,-0.8752,-0.0766,0.0481,-0.4752
14796.3730,31.4109,441.5129,1776.9056,6.4446,15.3793,65.8804,-0.8746,-0.0765,0.0475,-0.4763
14796.3809,31.4624,441.6359,1777.4324,6.4268,15.3672,65.7935,-0.8747,-0.0764,0.0479,-0.4762
14796.3887,31.5136,441.7587,1777.9235,6.4092,15.3552,65.6443,-0.8740,-0.0761,0.0477,-0.4775
14796.3975,31.5648,441.8814,1778.4482,6.3914,15.3432,65.5576,-0.8736,-0.0759,0.0475,-0.4783
14796.4072,31.6285,442.0348,1779.1033,6.3734,15.3316,65.4492,-0.8730,-0.0757,0.0472,-0.4795
14796.4150,31.6794,442.1573,1779.6265,6.3560,15.3196,65.3626,-0.8725,-0.0755,0.0471,-0.4805
14796.4238,31.7365,442.2951,1780.2122,6.3383,15.3079,65.2613,-0.8719,-0.0752,0.0468,-0.4816
14796.4316,31.7870,442.4174,1780.7339,6.3209,15.2960,65.1746,-0.8719,-0.0752,0.0468,-0.4816
14796.4404,31.8375,442.5397,1781.2549,6.3040,15.2843,65.0880,-0.8711,-0.0750,0.0462,-0.4832
14796.4502,31.9004,442.6924,1781.9053,6.2867,15.2727,64.9795,-0.8705,-0.0748,0.0458,-0.4843
14796.4590,31.9568,442.8298,1782.4951,6.2698,15.2615,64.8921,-0.8700,-0.0745,0.0454,-0.4853
14796.4668,32.0068,442.9518,1783.0139,6.2532,15.2498,64.8054,-0.8695,-0.0743,0.0452,-0.4862
14796.4746,32.0567,443.0737,1783.5320,6.2369,15.2383,64.7188,-0.8690,-0.0741,0.0450,-0.4872
14796.4834,32.1065,443.1955,1784.0494,6.2206,15.2271,64.6324,-0.8686,-0.0739,0.0447,-0.4880
14796.4941,32.1748,443.3629,1784.7498,6.2036,15.2160,64.4950,-0.8679,-0.0736,0.0442,-0.4893
14796.5020,32.2243,443.4845,1785.2654,6.1875,15.2045,64.4085,-0.8677,-0.0735,0.0445,-0.4896
14796.5098,32.2737,443.6061,1785.7803,6.1716,15.1932,64.3219,-0.8672,-0.0734,0.0438,-0.4906
14796.5176,32.3229,443.7275,1786.2946,6.1556,15.1822,64.2355,-0.8667,-0.0732,0.0436,-0.4916
14796.5264,32.3720,443.8489,1786.8441,6.1401,15.1709,64.2160,-0.8662,-0.0729,0.0433,-0.4925
14796.5342,32.4210,443.9702,1787.3575,6.1246,15.1597,64.1297,-0.8657,-0.0727,0.0431,-0.4933
14796.5449,32.4882,444.1368,1788.0624,6.1080,15.1492,64.0110,-0.8651,-0.0724,0.0427,-0.4945
14796.5527,32.5370,444.2579,1788.5741,6.0930,15.1379,63.9245,-0.8648,-0.0721,0.0426,-0.4951
14796.5605,32.5856,444.3789,1789.0574,6.0779,15.1267,63.7860,-0.8646,-0.0721,0.0428,-0.4954
14796.5693,32.6341,444.4998,1789.5673,6.0626,15.1155,63.6996,-0.8641,-0.0719,0.0421,-0.4964
14796.5781,32.6886,444.6357,1790.1401,6.0469,15.1047,63.6025,-0.8633,-0.0717,0.0415,-0.4978
14796.5869,32.7429,444.7716,1790.7122,6.0318,15.0936,63.5053,-0.8630,-0.0714,0.0414,-0.4984
14796.5957,32.7970,444.9073,1791.2845,6.0164,15.0825,63.4104,-0.8626,-0.0711,0.0412,-0.4992
14796.6035,32.8450,445.0279,1791.7915,6.0010,15.0719,63.3242,-0.8622,-0.0708,0.0411,-0.4999
14796.6123,32.8929,445.1484,1792.2977,5.9856,15.0612,63.2380,-0.8620,-0.0708,0.0414,-0.5002
14796.6201,32.9407,445.2688,1792.8033,5.9706,15.0504,63.1516,-0.8616,-0.0705,0.0413,-0.5010
14796.6289,32.9943,445.4041,1793.3054,5.9557,15.0397,62.9308,-0.8610,-0.0703,0.0405,-0.5020
14796.6387,33.0537,445.5544,1793.9342,5.9402,15.0298,62.8230,-0.8606,-0.0700,0.0404,-0.5028
14796.6475,33.1011,445.6746,1794.4364,5.9256,15.0191,62.7368,-0.8601,-0.0698,0.0397,-0.5037
14796.6553,33.1484,445.7946,1794.9380,5.9114,15.0084,62.6505,-0.8598,-0.0695,0.0398,-0.5043
14796.6631,33.1956,445.9146,1795.4303,5.8969,14.9979,62.5484,-0.8594,-0.0692,0.0399,-0.5050
14796.6709,33.2427,446.0345,1795.9303,5.8824,14.9873,62.4622,-0.8594,-0.0691,0.0404,-0.5051
14796.6816,33.3072,446.1992,1796.6167,5.8678,14.9774,62.3439,-0.8588,-0.0688,0.0402,-0.5060
14796.6904,33.3541,446.3189,1797.1151,5.8541,14.9667,62.2577,-0.8587,-0.0688,0.0407,-0.5063
14796.6982,33.4008,446.4386,1797.5509,5.8401,14.9562,62.0548,-0.8585,-0.0687,0.0411,-0.5066
14796.7061,33.4474,446.5581,1798.0470,5.8263,14.9459,61.9685,-0.8580,-0.0686,0.0404,-0.5075
14796.7139,33.4939,446.6776,1798.5424,5.8128,14.9355,61.8824,-0.8574,-0.0684,0.0401,-0.5084
14796.7217,33.5403,446.7970,1799.0371,5.7994,14.9251,61.7962,-0.8574,-0.0683,0.0406,-0.5085
14796.7412,33.6502,447.0804,1800.1392,5.7846,14.9175,61.4594,-0.8561,-0.0678,0.0394,-0.5108
14796.7510,33.7080,447.2295,1800.7532,5.7711,14.9076,61.3518,-0.8555,-0.0674,0.0392,-0.5119
14796.7588,33.7540,447.3486,1801.2437,5.7579,14.8975,61.2659,-0.8552,-0.0671,0.0392,-0.5125
14796.7666,33.8000,447.4677,1801.7334,5.7447,14.8872,61.1799,-0.8547,-0.0668,0.0390,-0.5133
14796.7754,33.8458,447.5867,1802.2324,5.7318,14.8768,61.1125,-0.8542,-0.0667,0.0383,-0.5142
14796.7852,33.9030,447.7354,1802.8430,5.7184,14.8669,61.0051,-0.8542,-0.0665,0.0390,-0.5142
14796.7939,33.9544,447.8691,1803.3916,5.7052,14.8572,60.9086,-0.8536,-0.0663,0.0382,-0.5152
14796.8018,33.9999,447.9879,1803.8785,5.6922,14.8472,60.8227,-0.8535,-0.0662,0.0388,-0.5154
14796.8096,34.0454,448.1065,1804.3234,5.6794,14.8371,60.6594,-0.8529,-0.0659,0.0386,-0.5164
14796.8184,34.0907,448.2252,1804.8083,5.6666,14.8270,60.5734,-0.8525,-0.0656,0.0387,-0.5172
14796.8271,34.1416,448.3585,1805.3530,5.6537,14.8171,60.4768,-0.8520,-0.0653,0.0385,-0.5180
14796.8369,34.1980,448.5066,1805.9573,5.6401,14.8066,60.3694,-0.8515,-0.0649,0.0384,-0.5190
14796.8447,34.2430,448.6249,1806.4325,5.6268,14.7963,60.2698,-0.8511,-0.0646,0.0381,-0.5197
14796.8525,34.2879,448.7432,1806.9143,5.6136,14.7858,60.1839,-0.8506,-0.0645,0.0374,-0.5205
14796.8613,34.3327,448.8614,1807.3954,5.6005,14.7752,60.0981,-0.8504,-0.0643,0.0382,-0.5207
14796.8691,34.3774,448.9795,1807.8759,5.5876,14.7644,60.0122,-0.8500,-0.0640,0.0381,-0.5215
14796.8789,34.4332,449.1270,1808.4941,5.5745,14.7543,59.9396,-0.8493,-0.0637,0.0379,-0.5227
14796.8867,34.4777,449.2450,1808.9733,5.5617,14.7442,59.8540,-0.8487,-0.0634,0.0378,-0.5237
14796.8945,34.5221,449.3629,1809.4518,5.5491,14.7334,59.7682,-0.8480,-0.0631,0.0377,-0.5249
14796.9023,34.5609,449.4659,1809.8699,5.5365,14.7225,59.6931,-0.8480,-0.0631,0.0377,-0.5249
14796.9102,34.6050,449.5836,1810.3108,5.5240,14.7119,59.5397,-0.8474,-0.0628,0.0375,-0.5259
14796.9180,34.6491,449.7012,1810.7867,5.5115,14.7022,59.4541,-0.8470,-0.0625,0.0375,-0.5266
14796.9258,34.6931,449.8187,1811.2621,5.4995,14.6921,59.3683,-0.8465,-0.0621,0.0374,-0.5274
14796.9326,34.7316,449.9215,1811.6774,5.4875,14.6813,59.2931,-0.8462,-0.0618,0.0375,-0.5279
14796.9414,34.7754,450.0388,1812.1819,5.4754,14.6706,59.2639,-0.8462,-0.0618,0.0375,-0.5279
14796.9492,34.8191,450.1561,1812.6556,5.4629,14.6606,59.1782,-0.8457,-0.0615,0.0373,-0.5288
14796.9570,34.8627,450.2733,1813.1287,5.4508,14.6502,59.0925,-0.8452,-0.0613,0.0371,-0.5297
14796.9658,34.9116,450.4051,1813.6600,5.4387,14.6400,58.9961,-0.8446,-0.0609,0.0370,-0.5306
14796.9736,34.9551,450.5221,1814.1449,5.4264,14.6299,58.9348,-0.8443,-0.0606,0.0369,-0.5312
14796.9824,34.9984,450.6390,1814.6161,5.4141,14.6198,58.8491,-0.8441,-0.0605,0.0372,-0.5314
14796.9902,35.0416,450.7559,1815.0865,5.4022,14.6092,58.7633,-0.8436,-0.0604,0.0366,-0.5323
14796.9971,35.0793,450.8581,1815.4977,5.3904,14.5986,58.6884,-0.8433,-0.0601,0.0365,-0.5329
14797.0068,35.1331,451.0040,1816.0581,5.3775,14.5883,58.5331,-0.8427,-0.0597,0.0364,-0.5338
14797.0146,35.1760,451.1206,1816.5260,5.3656,14.5776,58.4473,-0.8424,-0.0594,0.0364,-0.5343
14797.0234,35.2189,451.2371,1816.9933,5.3537,14.5668,58.3616,-0.8423,-0.0593,0.0368,-0.5344
14797.0303,35.2563,451.3390,1817.4016,5.3418,14.5555,58.2865,-0.8419,-0.0592,0.0363,-0.5351
14797.0381,35.2989,451.4554,1817.8857,5.3298,14.5445,58.2349,-0.8413,-0.0589,0.0360,-0.5362
14797.0459,35.3415,451.5716,1818.3513,5.3181,14.5333,58.1493,-0.8409,-0.0586,0.0359,-0.5368
14797.0557,35.3945,451.7169,1818.9323,5.3057,14.5223,58.0422,-0.8405,-0.0583,0.0355,-0.5375
14797.0645,35.4369,451.8329,1819.3962,5.2935,14.5112,57.9565,-0.8403,-0.0580,0.0355,-0.5378
14797.0723,35.4791,451.9489,1819.8467,5.2813,14.5002,57.8468,-0.8403,-0.0579,0.0359,-0.5378
14797.0791,35.5160,452.0504,1820.2513,5.2696,14.4888,57.7719,-0.8399,-0.0578,0.0354,-0.5385
14797.0869,35.5581,452.1662,1820.7131,5.2575,14.4775,57.6862,-0.8392,-0.0575,0.0350,-0.5396
14797.1064,35.6578,452.4410,1821.8063,5.2435,14.4661,57.4809,-0.8385,-0.0569,0.0343,-0.5409
14797.1152,35.7048,452.5711,1822.3231,5.2312,14.4551,57.3845,-0.8382,-0.0566,0.0342,-0.5413
14797.1230,35.7466,452.6866,1822.7819,5.2192,14.4440,57.2989,-0.8381,-0.0565,0.0347,-0.5415
14797.1309,35.7883,452.8021,1823.2399,5.2073,14.4329,57.2133,-0.8376,-0.0562,0.0345,-0.5423
14797.1387,35.8298,452.9175,1823.6156,5.1955,14.4215,56.9747,-0.8371,-0.0561,0.0338,-0.5431
14797.1465,35.8661,453.0183,1824.0142,5.1841,14.4102,56.8999,-0.8369,-0.0557,0.0340,-0.5434
14797.1562,35.9179,453.1623,1824.5826,5.1718,14.3989,56.7930,-0.8365,-0.0554,0.0337,-0.5441
14797.1631,35.9540,453.2630,1824.9800,5.1603,14.3877,56.7182,-0.8361,-0.0551,0.0339,-0.5447
14797.1709,35.9952,453.3781,1825.4510,5.1486,14.3766,56.6660,-0.8362,-0.0550,0.0343,-0.5446
14797.1787,36.0363,453.4930,1825.9041,5.1366,14.3654,56.5804,-0.8359,-0.0547,0.0341,-0.5451
14797.1865,36.0773,453.6078,1826.3563,5.1246,14.3542,56.4950,-0.8355,-0.0545,0.0335,-0.5457
14797.1963,36.1233,453.7369,1826.8644,5.1129,14.3432,56.3989,-0.8351,-0.0542,0.0333,-0.5463
14797.2041,36.1641,453.8516,1827.3402,5.1014,14.3321,56.3603,-0.8350,-0.0539,0.0333,-0.5467
14797.2109,36.1998,453.9518,1827.7345,5.0902,14.3210,56.2855,-0.8350,-0.0538,0.0337,-0.5465
14797.2188,36.2404,454.0663,1828.1844,5.0786,14.3100,56.2001,-0.8347,-0.0535,0.0336,-0.5471
14797.2266,36.2809,454.1807,1828.6337,5.0671,14.2990,56.1147,-0.8343,-0.0533,0.0329,-0.5478
14797.2354,36.3214,454.2950,1829.0544,5.0556,14.2878,55.9771,-0.8338,-0.0530,0.0329,-0.5485
14797.2441,36.3668,454.4234,1829.5579,5.0440,14.2765,55.8810,-0.8336,-0.0527,0.0328,-0.5488
14797.2520,36.4071,454.5376,1830.0045,5.0326,14.2651,55.7955,-0.8337,-0.0526,0.0334,-0.5488
14797.2588,36.4422,454.6373,1830.3948,5.0217,14.2539,55.7207,-0.8334,-0.0523,0.0335,-0.5492
14797.2666,36.4823,454.7513,1830.8346,5.0105,14.2428,55.6247,-0.8330,-0.0521,0.0332,-0.5499
14797.2754,36.5223,454.8651,1831.2793,4.9992,14.2319,55.5394,-0.8326,-0.0519,0.0325,-0.5505
14797.2852,36.5722,455.0074,1831.8341,4.9879,14.2209,55.4327,-0.8322,-0.0515,0.0324,-0.5511
14797.2920,36.6071,455.1068,1832.2219,4.9772,14.2097,55.3580,-0.8320,-0.0514,0.0329,-0.5514
14797.2998,36.6468,455.2204,1832.6365,4.9661,14.1988,55.2200,-0.8317,-0.0511,0.0328,-0.5519
14797.3076,36.6864,455.3339,1833.0779,4.9552,14.1881,55.1346,-0.8315,-0.0508,0.0326,-0.5523
14797.3164,36.7260,455.4473,1833.5187,4.9445,14.1771,55.0492,-0.8311,-0.0506,0.0319,-0.5529
14797.3232,36.7605,455.5464,1833.9038,4.9340,14.1662,54.9746,-0.8307,-0.0503,0.0319,-0.5535
14797.3330,36.8098,455.6880,1834.4681,4.9228,14.1554,54.8965,-0.8308,-0.0502,0.0325,-0.5534
14797.3408,36.8491,455.8011,1834.9070,4.9121,14.1447,54.8114,-0.8304,-0.0499,0.0324,-0.5539
14797.3486,36.8883,455.9142,1835.3451,4.9014,14.1337,54.7262,-0.8303,-0.0496,0.0324,-0.5542
14797.3564,36.9225,456.0131,1835.7279,4.8908,14.1226,54.6517,-0.8299,-0.0492,0.0325,-0.5547
14797.3643,36.9616,456.1259,1836.1218,4.8800,14.1117,54.4853,-0.8296,-0.0490,0.0318,-0.5553
14797.3730,37.0054,456.2528,1836.6118,4.8690,14.1007,54.3895,-0.8294,-0.0487,0.0316,-0.5557
14797.3809,37.0443,456.3655,1837.0466,4.8582,14.0896,54.3043,-0.8294,-0.0486,0.0322,-0.5556
14797.3887,37.0831,456.4782,1837.4807,4.8474,14.0786,54.2191,-0.8292,-0.0483,0.0322,-0.5560
14797.3975,37.1218,456.5907,1837.8822,4.8368,14.0677,54.0734,-0.8287,-0.0480,0.0320,-0.5566
14797.4053,37.1604,456.7032,1838.3145,4.8260,14.0569,53.9883,-0.8285,-0.0476,0.0319,-0.5571
14797.4150,37.2085,456.8437,1838.8538,4.8148,14.0463,53.8820,-0.8282,-0.0472,0.0318,-0.5575
14797.4229,37.2470,456.9559,1839.2844,4.8040,14.0358,53.7970,-0.8281,-0.0469,0.0318,-0.5577
14797.4316,37.2901,457.0822,1839.7468,4.7930,14.0255,53.6611,-0.8281,-0.0469,0.0318,-0.5577
14797.4404,37.3284,457.1943,1840.1758,4.7819,14.0148,53.5761,-0.8278,-0.0466,0.0317,-0.5582
14797.4482,37.3666,457.3063,1840.6040,4.7711,14.0044,53.4910,-0.8275,-0.0463,0.0316,-0.5587
14797.4561,37.4047,457.4182,1841.0316,4.7604,13.9939,53.4060,-0.8273,-0.0459,0.0318,-0.5590
14797.4736,37.4902,457.6700,1841.9474,4.7476,13.9833,53.1317,-0.8268,-0.0453,0.0309,-0.5597
14797.4834,37.5328,457.7957,1842.4252,4.7368,13.9726,53.0360,-0.8267,-0.0449,0.0309,-0.5599
14797.4922,37.5754,457.9214,1842.9021,4.7261,13.9618,52.9403,-0.8267,-0.0449,0.0309,-0.5599
14797.4990,37.6084,458.0190,1843.2725,4.7161,13.9509,52.8659,-0.8265,-0.0446,0.0310,-0.5603
14797.5078,37.6507,458.1445,1843.7148,4.7061,13.9401,52.7081,-0.8265,-0.0442,0.0310,-0.5604
14797.5176,37.6977,458.2838,1844.2413,4.6955,13.9292,52.6018,-0.8261,-0.0439,0.0309,-0.5609
14797.5264,37.7352,458.3951,1844.6619,4.6858,13.9185,52.5168,-0.8261,-0.0435,0.0310,-0.5610
14797.5342,37.7726,458.5064,1845.0817,4.6759,13.9076,52.4318,-0.8260,-0.0432,0.0310,-0.5612
14797.5430,37.8146,458.6314,1845.5375,4.6659,13.8967,52.3068,-0.8257,-0.0432,0.0316,-0.5615
14797.5527,37.8612,458.7703,1846.0601,4.6555,13.8857,52.2006,-0.8255,-0.0429,0.0313,-0.5619
14797.5635,37.9076,458.9091,1846.5815,4.6452,13.8752,52.0945,-0.8252,-0.0425,0.0311,-0.5624
14797.5732,37.9540,459.0477,1847.1019,4.6350,13.8643,51.9885,-0.8248,-0.0422,0.0310,-0.5630
14797.5830,38.0003,459.1862,1847.5901,4.6249,13.8535,51.8238,-0.8249,-0.0420,0.0317,-0.5628
14797.5928,38.0464,459.3246,1848.1078,4.6149,13.8426,51.7177,-0.8248,-0.0417,0.0315,-0.5630
14797.6025,38.0925,459.4630,1848.6244,4.6047,13.8316,51.6117,-0.8243,-0.0414,0.0312,-0.5637
14797.6133,38.1384,459.6012,1849.1400,4.5954,13.8207,51.5057,-0.8242,-0.0409,0.0312,-0.5639
14797.6230,38.1843,459.7393,1849.6379,4.5861,13.8099,51.3688,-0.8241,-0.0405,0.0311,-0.5642
14797.6328,38.2301,459.8773,1850.1511,4.5757,13.7989,51.2629,-0.8239,-0.0401,0.0312,-0.5644
14797.6426,38.2757,460.0151,1850.6632,4.5655,13.7875,51.1569,-0.8242,-0.0396,0.0311,-0.5640
14797.6533,38.3213,460.1529,1851.1742,4.5560,13.7765,51.0510,-0.8241,-0.0393,0.0311,-0.5643
14797.6631,38.3668,460.2906,1851.7103,4.5455,13.7657,50.9935,-0.8240,-0.0392,0.0318,-0.5643
14797.6729,38.4121,460.4281,1852.2197,4.5353,13.7544,50.8876,-0.8238,-0.0388,0.0317,-0.5647
14797.6826,38.4574,460.5655,1852.7280,4.5259,13.7430,50.7816,-0.8235,-0.0385,0.0316,-0.5651
14797.6934,38.5026,460.7029,1853.2354,4.5152,13.7316,50.6756,-0.8234,-0.0381,0.0316,-0.5652
14797.7031,38.5476,460.8401,1853.7261,4.5049,13.7202,50.5414,-0.8233,-0.0378,0.0315,-0.5655
14797.7129,38.5926,460.9771,1854.2310,4.4956,13.7079,50.4354,-0.8232,-0.0374,0.0315,-0.5657
14797.7227,38.6375,461.1141,1854.7347,4.4851,13.6959,50.3293,-0.8229,-0.0371,0.0314,-0.5661
14797.7334,38.6822,461.2509,1855.2375,4.4745,13.6849,50.2233,-0.8230,-0.0366,0.0315,-0.5660
14797.7432,38.7269,461.3877,1855.7173,4.4643,13.6729,50.0774,-0.8228,-0.0362,0.0316,-0.5662
14797.7529,38.7714,461.5243,1856.2175,4.4540,13.6609,49.9714,-0.8229,-0.0358,0.0316,-0.5662
14797.7627,38.8159,461.6608,1856.7167,4.4437,13.6498,49.8656,-0.8228,-0.0355,0.0316,-0.5663
14797.7734,38.8602,461.7972,1857.2148,4.4336,13.6379,49.7595,-0.8227,-0.0352,0.0316,-0.5666
14797.7832,38.9045,461.9334,1857.7141,4.4238,13.6266,49.6576,-0.8225,-0.0348,0.0317,-0.5667
14797.7930,38.9486,462.0696,1858.2102,4.4142,13.6151,49.5517,-0.8224,-0.0345,0.0316,-0.5671
14797.8027,38.9927,462.2056,1858.7052,4.4045,13.6035,49.4458,-0.8224,-0.0344,0.0325,-0.5669
14797.8135,39.0367,462.3416,1859.1991,4.3952,13.5920,49.3400,-0.8223,-0.0340,0.0323,-0.5671
14797.8232,39.0805,462.4774,1859.7177,4.3862,13.5802,49.2799,-0.8222,-0.0337,0.0322,-0.5673
14797.8330,39.1243,462.6130,1860.2100,4.3771,13.5682,49.1740,-0.8220,-0.0334,0.0322,-0.5676
14797.8428,39.1680,462.7486,1860.7012,4.3678,13.5565,49.0681,-0.8220,-0.0331,0.0321,-0.5676
14797.8525,39.2116,462.8840,1861.1913,4.3597,13.5449,48.9624,-0.8220,-0.0327,0.0321,-0.5677
14797.8633,39.2551,463.0194,1861.7009,4.3516,13.5329,48.8930,-0.8219,-0.0324,0.0320,-0.5679
14797.8730,39.2986,463.1546,1862.1893,4.3430,13.5215,48.7874,-0.8219,-0.0320,0.0322,-0.5679
14797.8828,39.3419,463.2897,1862.6766,4.3350,13.5098,48.6816,-0.8219,-0.0316,0.0323,-0.5679
14797.9023,39.4241,463.5462,1863.6239,4.3252,13.4987,48.5236,-0.8219,-0.0310,0.0317,-0.5679
14797.9102,39.4587,463.6541,1864.0117,4.3172,13.4869,48.4391,-0.8219,-0.0306,0.0320,-0.5679
14797.9180,39.4931,463.7619,1864.3989,4.3090,13.4748,48.3545,-0.8221,-0.0302,0.0324,-0.5676
14797.9258,39.5276,463.8696,1864.7854,4.3008,13.4632,48.2701,-0.8222,-0.0299,0.0327,-0.5675
14797.9336,39.5619,463.9772,1865.2312,4.2927,13.4515,48.2909,-0.8222,-0.0299,0.0327,-0.5675
14797.9434,39.6005,464.0981,1865.6654,4.2847,13.4393,48.1958,-0.8220,-0.0295,0.0331,-0.5678
14797.9531,39.6432,464.2324,1866.1469,4.2763,13.4270,48.0900,-0.8219,-0.0292,0.0331,-0.5679
14797.9629,39.6859,464.3666,1866.6272,4.2678,13.4152,47.9844,-0.8221,-0.0288,0.0331,-0.5676
14797.9727,39.7285,464.5006,1867.0062,4.2600,13.4027,47.7026,-0.8224,-0.0283,0.0336,-0.5673
14797.9834,39.7711,464.6345,1867.4827,4.2524,13.3903,47.5969,-0.8223,-0.0280,0.0337,-0.5674
14797.9932,39.8135,464.7683,1867.9581,4.2442,13.3780,47.4912,-0.8224,-0.0276,0.0339,-0.5673
14798.0029,39.8559,464.9020,1868.4325,4.2365,13.3647,47.3855,-0.8224,-0.0271,0.0343,-0.5672
14798.0127,39.8982,465.0355,1868.8795,4.2292,13.3519,47.2338,-0.8227,-0.0266,0.0347,-0.5668
14798.0234,39.9404,465.1689,1869.3513,4.2213,13.3394,47.1282,-0.8227,-0.0262,0.0350,-0.5668
14798.0332,39.9825,465.3022,1869.8220,4.2137,13.3263,47.0226,-0.8229,-0.0258,0.0351,-0.5666
14798.0430,40.0246,465.4353,1870.2917,4.2060,13.3137,46.9172,-0.8230,-0.0254,0.0353,-0.5664
14798.0527,40.0666,465.5683,1870.7467,4.1977,13.3012,46.7877,-0.8228,-0.0251,0.0353,-0.5667
14798.0635,40.1085,465.7012,1871.2141,4.1905,13.2883,46.6820,-0.8232,-0.0245,0.0357,-0.5661
14798.0732,40.1503,465.8340,1871.6804,4.1829,13.2758,46.5764,-0.8234,-0.0241,0.0360,-0.5659
14798.0830,40.1921,465.9666,1872.1456,4.1747,13.2632,46.4708,-0.8236,-0.0236,0.0362,-0.5655
14798.0928,40.2338,466.0991,1872.6099,4.1677,13.2499,46.3652,-0.8241,-0.0231,0.0364,-0.5649
14798.1025,40.2754,466.2315,1873.0730,4.1606,13.2370,46.2597,-0.8244,-0.0227,0.0367,-0.5644
14798.1133,40.3169,466.3637,1873.5350,4.1528,13.2244,46.1542,-0.8248,-0.0222,0.0370,-0.5637
14798.1230,40.3584,466.4958,1873.9961,4.1459,13.2114,46.0487,-0.8250,-0.0218,0.0374,-0.5635
14798.1328,40.3998,466.6278,1874.4972,4.1389,13.1985,46.0146,-0.8251,-0.0215,0.0379,-0.5633
14798.1426,40.4411,466.7597,1874.9568,4.1311,13.1860,45.9090,-0.8252,-0.0211,0.0383,-0.5631
14798.1533,40.4823,466.8914,1875.4154,4.1244,13.1733,45.8035,-0.8254,-0.0207,0.0386,-0.5628
14798.1631,40.5235,467.0230,1875.8729,4.1176,13.1603,45.6981,-0.8258,-0.0202,0.0390,-0.5622
14798.1729,40.5646,467.1545,1876.3400,4.1101,13.1479,45.6113,-0.8261,-0.0198,0.0393,-0.5618
14798.1826,40.6057,467.2859,1876.7955,4.1035,13.1352,45.5060,-0.8263,-0.0194,0.0396,-0.5615
14798.1934,40.6466,467.4171,1877.2501,4.0968,13.1223,45.4007,-0.8268,-0.0189,0.0399,-0.5608
14798.2031,40.6875,467.5482,1877.7036,4.0894,13.1101,45.2955,-0.8271,-0.0185,0.0403,-0.5604
14798.2129,40.7284,467.6792,1878.1285,4.0828,13.0974,45.1427,-0.8274,-0.0181,0.0408,-0.5599
14798.2227,40.7691,467.8100,1878.5795,4.0764,13.0846,45.0376,-0.8277,-0.0176,0.0411,-0.5593
14798.2334,40.8098,467.9408,1879.0293,4.0695,13.0727,44.9325,-0.8280,-0.0173,0.0415,-0.5589
14798.2432,40.8505,468.0714,1879.4781,4.0632,13.0604,44.8273,-0.8282,-0.0169,0.0419,-0.5586
14798.2529,40.8910,468.2019,1879.8956,4.0570,13.0481,44.6698,-0.8284,-0.0166,0.0421,-0.5583
14798.2627,40.9316,468.3322,1880.3418,4.0505,13.0363,44.5645,-0.8288,-0.0161,0.0424,-0.5577
14798.2734,40.9720,468.4625,1880.7869,4.0443,13.0241,44.4593,-0.8291,-0.0158,0.0429,-0.5573
14798.2832,41.0124,468.5926,1881.2310,4.0382,13.0119,44.3541,-0.8291,-0.0155,0.0434,-0.5572
14798.2930,41.0527,468.7226,1881.7393,4.0316,13.0001,44.3616,-0.8291,-0.0151,0.0439,-0.5572
14798.3027,41.0930,468.8525,1882.1824,4.0256,12.9880,44.2565,-0.8294,-0.0147,0.0444,-0.5567
14798.3135,41.1332,468.9823,1882.6244,4.0200,12.9759,44.1514,-0.8295,-0.0144,0.0449,-0.5565
14798.3232,41.1733,469.1119,1883.0654,4.0136,12.9643,44.0463,-0.8296,-0.0140,0.0453,-0.5563
14798.3408,41.2454,469.3451,1883.7241,4.0081,12.9528,43.6291,-0.8300,-0.0134,0.0450,-0.5558
14798.3496,41.2815,469.4615,1884.1163,4.0019,12.9411,43.5348,-0.8303,-0.0130,0.0457,-0.5554
14798.3584,41.3134,469.5649,1884.4642,3.9961,12.9292,43.4508,-0.8305,-0.0126,0.0463,-0.5549
14798.3662,41.3454,469.6683,1884.8115,3.9905,12.9170,43.3669,-0.8307,-0.0123,0.0469,-0.5546
14798.3740,41.3772,469.7715,1885.2797,3.9850,12.9048,43.4920,-0.8307,-0.0123,0.0469,-0.5546
14798.3828,41.4130,469.8875,1885.6707,3.9789,12.8930,43.3976,-0.8309,-0.0119,0.0475,-0.5543
14798.3926,41.4528,470.0164,1886.1041,3.9730,12.8815,43.2927,-0.8308,-0.0116,0.0481,-0.5544
14798.4033,41.4924,470.1451,1886.5365,3.9675,12.8694,43.1877,-0.8312,-0.0111,0.0486,-0.5537
14798.4131,41.5321,470.2736,1886.9717,3.9616,12.8576,43.0894,-0.8314,-0.0108,0.0489,-0.5535
14798.4229,41.5716,470.4021,1887.4021,3.9558,12.8458,42.9845,-0.8318,-0.0103,0.0493,-0.5528
