Time,G_w,G_x,G_y,G_z,M_w,M_x,M_y,M_z,Nx,Ny,Nz
14804.2227,-0.5215,-0.7896,-0.1535,-0.2846,0.5127,0.0214,-0.8582,0.0146,-0.8794,-0.0469,-0.4738
14804.2334,-0.4996,-0.7995,-0.2066,-0.2618,0.4803,0.1072,-0.8702,-0.0237,-0.8410,-0.0617,-0.5376
14804.2432,-0.4763,-0.8046,-0.2592,-0.2419,0.4486,0.1940,-0.8702,-0.0628,-0.8050,-0.0647,-0.5897
14804.2529,-0.4518,-0.8059,-0.3091,-0.2256,0.4174,0.2702,-0.8621,-0.0973,-0.7723,-0.0577,-0.6326
14804.2627,-0.4264,-0.8044,-0.3543,-0.2134,0.3909,0.3430,-0.8441,-0.1307,-0.7495,-0.0476,-0.6603
14804.2734,-0.4010,-0.8018,-0.3927,-0.2054,0.3654,0.4022,-0.8245,-0.1579,-0.7295,-0.0336,-0.6832
14804.2832,-0.3764,-0.7998,-0.4220,-0.2015,0.3399,0.4400,-0.8125,-0.1752,-0.7065,-0.0144,-0.7075
14804.2930,-0.3532,-0.8007,-0.4398,-0.2016,0.3158,0.4442,-0.8195,-0.1769,-0.6748,0.0094,-0.7380
14804.3027,-0.3315,-0.8065,-0.4445,-0.2051,0.2951,0.4304,-0.8359,-0.1702,-0.6399,0.0306,-0.7679
14804.3135,-0.3107,-0.8175,-0.4365,-0.2110,0.2753,0.3890,-0.8661,-0.1507,-0.5942,0.0469,-0.8030
14804.3232,-0.2908,-0.8324,-0.4183,-0.2179,0.2557,0.3190,-0.9049,-0.1181,-0.5381,0.0506,-0.8413
14804.3330,-0.2715,-0.8494,-0.3929,-0.2248,0.2392,0.2304,-0.9401,-0.0772,-0.4853,0.0350,-0.8737
14804.3428,-0.2529,-0.8669,-0.3624,-0.2308,0.2262,0.1207,-0.9662,-0.0271,-0.4437,-0.0022,-0.8962
14804.3525,-0.2356,-0.8843,-0.3272,-0.2356,0.2179,-0.0123,-0.9753,0.0331,-0.4258,-0.0591,-0.9029
14804.3633,-0.2200,-0.9009,-0.2879,-0.2391,0.2110,-0.1391,-0.9634,0.0898,-0.4315,-0.1143,-0.8949
14804.3730,-0.2064,-0.9158,-0.2461,-0.2410,0.2095,-0.2613,-0.9312,0.1439,-0.4655,-0.1585,-0.8707
14804.3828,-0.1948,-0.9287,-0.2035,-0.2414,0.2107,-0.3749,-0.8818,0.1937,-0.5169,-0.1835,-0.8362
14804.3926,-0.1852,-0.9391,-0.1611,-0.2404,0.2177,-0.4678,-0.8241,0.2339,-0.5776,-0.1818,-0.7958
14804.4033,-0.1779,-0.9472,-0.1205,-0.2381,0.2204,-0.5422,-0.7660,0.2657,-0.6259,-0.1681,-0.7616
14804.4131,-0.1732,-0.9529,-0.0835,-0.2345,0.2258,-0.5920,-0.7185,0.2868,-0.6641,-0.1448,-0.7335
14804.4229,-0.1716,-0.9567,-0.0521,-0.2294,0.2335,-0.6250,-0.6816,0.3006,-0.6940,-0.1180,-0.7102
14804.4424,-0.1800,-0.9596,-0.0147,-0.2158,0.2396,-0.6332,-0.6703,0.3040,-0.7062,-0.1041,-0.7004
14804.4512,-0.1869,-0.9600,-0.0029,-0.2084,0.2441,-0.6266,-0.6761,0.3012,-0.7075,-0.1013,-0.6994
14804.4590,-0.1955,-0.9599,0.0026,-0.2008,0.2454,-0.5877,-0.7164,0.2848,-0.6864,-0.1197,-0.7173
14804.4668,-0.2063,-0.9594,0.0032,-0.1923,0.2454,-0.5877,-0.7164,0.2848,-0.6864,-0.1197,-0.7173
14804.4746,-0.2171,-0.9587,0.0038,-0.1838,0.2481,-0.5439,-0.7561,0.2662,-0.6648,-0.1327,-0.7351
14804.4834,-0.2298,-0.9575,-0.0004,-0.1741,0.2491,-0.4816,-0.8054,0.2395,-0.6320,-0.1459,-0.7611
14804.4932,-0.2476,-0.9554,-0.0114,-0.1605,0.2527,-0.4004,-0.8568,0.2044,-0.5966,-0.1480,-0.7887
14804.5029,-0.2668,-0.9524,-0.0273,-0.1451,0.2615,-0.3089,-0.8995,0.1645,-0.5721,-0.1343,-0.8091
14804.5127,-0.2869,-0.9482,-0.0479,-0.1278,0.2699,-0.2024,-0.9340,0.1175,-0.5518,-0.1102,-0.8267
14804.5234,-0.3075,-0.9426,-0.0725,-0.1083,0.2824,-0.0906,-0.9526,0.0677,-0.5503,-0.0777,-0.8314
14804.5332,-0.3277,-0.9354,-0.1005,-0.0866,0.2977,0.0330,-0.9540,0.0120,-0.5672,-0.0426,-0.8225
14804.5430,-0.3472,-0.9264,-0.1312,-0.0627,0.3157,0.1425,-0.9373,-0.0377,-0.6025,-0.0192,-0.7979
14804.5527,-0.3655,-0.9156,-0.1639,-0.0368,0.3351,0.2490,-0.9045,-0.0866,-0.6494,-0.0102,-0.7604
14804.5635,-0.3821,-0.9027,-0.1976,-0.0091,0.3571,0.3444,-0.8583,-0.1309,-0.7031,-0.0213,-0.7107
14804.5732,-0.3968,-0.8879,-0.2317,0.0203,0.3829,0.4235,-0.8036,-0.1680,-0.7578,-0.0543,-0.6503
14804.5830,-0.4095,-0.8714,-0.2653,0.0509,0.4073,0.4941,-0.7412,-0.2016,-0.8029,-0.1036,-0.5870
14804.5928,-0.4201,-0.8532,-0.2979,0.0824,0.4326,0.5437,-0.6829,-0.2256,-0.8361,-0.1624,-0.5239
14804.6025,-0.4284,-0.8337,-0.3290,0.1146,0.4603,0.5914,-0.6134,-0.2490,-0.8593,-0.2390,-0.4522
14804.6133,-0.4345,-0.8131,-0.3582,0.1473,0.4875,0.6227,-0.5518,-0.2648,-0.8678,-0.3148,-0.3845
14804.6230,-0.4383,-0.7917,-0.3855,0.1802,0.5145,0.6489,-0.4865,-0.2785,-0.8620,-0.3968,-0.3155
14804.6328,-0.4400,-0.7696,-0.4107,0.2131,0.5410,0.6659,-0.4254,-0.2879,-0.8437,-0.4757,-0.2488
14804.6426,-0.4394,-0.7470,-0.4339,0.2460,0.5674,0.6754,-0.3683,-0.2937,-0.8147,-0.5501,-0.1837
14804.6533,-0.4368,-0.7240,-0.4553,0.2788,0.5948,0.6790,-0.3114,-0.2970,-0.7737,-0.6228,-0.1161
14804.6631,-0.4320,-0.7006,-0.4750,0.3114,0.6187,0.6788,-0.2597,-0.2983,-0.7264,-0.6850,-0.0564
14804.6729,-0.4251,-0.6768,-0.4931,0.3437,0.6420,0.6740,-0.2121,-0.2975,-0.6734,-0.7393,0.0015
14804.6826,-0.4162,-0.6527,-0.5097,0.3755,0.6666,0.6645,-0.1654,-0.2945,-0.6120,-0.7884,0.0621
14804.6934,-0.4052,-0.6283,-0.5249,0.4070,0.6912,0.6509,-0.1211,-0.2897,-0.5445,-0.8297,0.1233
14804.7031,-0.3921,-0.6035,-0.5388,0.4378,0.7337,0.6190,-0.0397,-0.2776,-0.4019,-0.8862,0.2306
14804.7129,-0.3770,-0.5784,-0.5516,0.4681,0.7337,0.6190,-0.0397,-0.2776,-0.4019,-0.8862,0.2306
14804.7227,-0.3597,-0.5530,-0.5632,0.4976,0.7504,0.6026,0.0038,-0.2715,-0.3214,-0.9065,0.2736
14804.7334,-0.3403,-0.5273,-0.5737,0.5263,0.7955,0.5485,0.0663,-0.2488,-0.1674,-0.9056,0.3896
14804.7432,-0.3188,-0.5013,-0.5832,0.5541,0.8130,0.5222,0.0985,-0.2379,-0.0883,-0.8960,0.4353
14804.7529,-0.2953,-0.4750,-0.5915,0.5808,0.8304,0.4936,0.1257,-0.2258,-0.0142,-0.8765,0.4811
14804.7627,-0.2697,-0.4486,-0.5987,0.6063,0.8465,0.4639,0.1509,-0.2131,0.0577,-0.8497,0.5241
14804.7734,-0.2423,-0.4221,-0.6047,0.6304,0.8633,0.4307,0.1723,-0.1988,0.1263,-0.8122,0.5695
14804.7832,-0.2130,-0.3957,-0.6096,0.6530,0.8772,0.3996,0.1913,-0.1853,0.1875,-0.7719,0.6075
14804.7930,-0.1822,-0.3694,-0.6132,0.6740,0.8898,0.3679,0.2085,-0.1715,0.2447,-0.7263,0.6424
14804.8027,-0.1501,-0.3435,-0.6156,0.6931,0.9021,0.3364,0.2196,-0.1577,0.2901,-0.6761,0.6773
14804.8135,-0.1171,-0.3183,-0.6168,0.7104,0.9131,0.3038,0.2311,-0.1433,0.3350,-0.6211,0.7085
14804.8232,-0.0834,-0.2937,-0.6167,0.7256,0.9227,0.2736,0.2386,-0.1299,0.3693,-0.5668,0.7364
14804.8330,-0.0492,-0.2701,-0.6154,0.7389,0.9316,0.2441,0.2427,-0.1168,0.3952,-0.5115,0.7630
14804.8428,-0.0148,-0.2475,-0.6130,0.7502,0.9394,0.2159,0.2452,-0.1041,0.4156,-0.4567,0.7866
14804.8525,0.0197,-0.2259,-0.6097,0.7595,0.9470,0.1862,0.2454,-0.0907,0.4309,-0.3972,0.8103
14804.8633,0.0539,-0.2056,-0.6054,0.7670,0.9532,0.1597,0.2442,-0.0788,0.4405,-0.3430,0.8296
14804.8809,0.1136,-0.1742,-0.5960,0.7756,0.9634,0.1134,0.2360,-0.0577,0.4416,-0.2457,0.8629
14804.8896,0.1427,-0.1595,-0.5906,0.7781,0.9677,0.0913,0.2303,-0.0476,0.4370,-0.1987,0.8773
14804.8984,0.1684,-0.1464,-0.5851,0.7796,0.9677,0.0913,0.2303,-0.0476,0.4370,-0.1987,0.8773
14804.9053,0.1902,-0.1359,-0.5802,0.7802,0.9711,0.0719,0.2241,-0.0387,0.4296,-0.1570,0.8893
14804.9131,0.2143,-0.1250,-0.5745,0.7800,0.9738,0.0577,0.2178,-0.0321,0.4204,-0.1263,0.8985
14804.9219,0.2401,-0.1140,-0.5679,0.7790,0.9767,0.0397,0.2095,-0.0238,0.4073,-0.0876,0.9091
14804.9326,0.2695,-0.1023,-0.5597,0.7769,0.9791,0.0261,0.2012,-0.0174,0.3930,-0.0582,0.9177
14804.9434,0.2940,-0.0930,-0.5523,0.7745,0.9811,0.0165,0.1925,-0.0129,0.3772,-0.0373,0.9254
14804.9531,0.3162,-0.0851,-0.5451,0.7718,0.9823,0.0079,0.1868,-0.0088,0.3668,-0.0189,0.9301
14804.9629,0.3363,-0.0784,-0.5380,0.7689,0.9838,-0.0006,0.1793,-0.0048,0.3527,-0.0006,0.9357
14804.9727,0.3547,-0.0727,-0.5312,0.7660,0.9849,-0.0076,0.1728,-0.0015,0.3403,0.0144,0.9402
14804.9834,0.3718,-0.0678,-0.5245,0.7630,0.9860,-0.0132,0.1662,0.0012,0.3278,0.0264,0.9444
14804.9932,0.3877,-0.0635,-0.5180,0.7599,0.9870,-0.0177,0.1600,0.0035,0.3156,0.0361,0.9482
14805.0029,0.4023,-0.0598,-0.5116,0.7568,0.9878,-0.0219,0.1542,0.0055,0.3043,0.0450,0.9515
14805.0127,0.4158,-0.0568,-0.5056,0.7538,0.9887,-0.0254,0.1473,0.0073,0.2910,0.0523,0.9553
14805.0234,0.4281,-0.0542,-0.4999,0.7509,0.9895,-0.0267,0.1416,0.0080,0.2798,0.0551,0.9585
14805.0332,0.4392,-0.0523,-0.4945,0.7482,0.9900,-0.0281,0.1377,0.0088,0.2721,0.0580,0.9605
14805.0430,0.4488,-0.0510,-0.4894,0.7460,0.9906,-0.0308,0.1332,0.0101,0.2633,0.0637,0.9626
14805.0527,0.4567,-0.0504,-0.4847,0.7443,0.9911,-0.0319,0.1290,0.0107,0.2549,0.0659,0.9647
14805.0635,0.4628,-0.0505,-0.4803,0.7433,0.9914,-0.0308,0.1269,0.0103,0.2509,0.0637,0.9659
14805.0732,0.4673,-0.0510,-0.4763,0.7430,0.9922,-0.0292,0.1211,0.0097,0.2398,0.0602,0.9689
14805.0830,0.4706,-0.0520,-0.4726,0.7433,0.9924,-0.0278,0.1196,0.0091,0.2368,0.0573,0.9699
14805.0928,0.4730,-0.0532,-0.4691,0.7440,0.9930,-0.0228,0.1160,0.0070,0.2300,0.0469,0.9721
14805.1025,0.4744,-0.0547,-0.4657,0.7450,0.9932,-0.0217,0.1142,0.0065,0.2266,0.0446,0.9730
14805.1133,0.4747,-0.0564,-0.4628,0.7466,0.9935,-0.0188,0.1120,0.0053,0.2224,0.0385,0.9742
14805.1230,0.4735,-0.0583,-0.4602,0.7488,0.9938,-0.0171,0.1100,0.0046,0.2184,0.0350,0.9752
14805.1328,0.4707,-0.0602,-0.4581,0.7516,0.9939,-0.0135,0.1092,0.0030,0.2170,0.0275,0.9758
14805.1426,0.4667,-0.0623,-0.4564,0.7550,0.9943,-0.0092,0.1062,0.0012,0.2112,0.0186,0.9773
14805.1533,0.4615,-0.0645,-0.4550,0.7588,0.9944,-0.0050,0.1056,-0.0007,0.2099,0.0098,0.9777
14805.1631,0.4552,-0.0670,-0.4539,0.7631,0.9946,-0.0022,0.1041,-0.0019,0.2070,0.0040,0.9783
14805.1729,0.4475,-0.0698,-0.4531,0.7679,0.9946,0.0031,0.1038,-0.0043,0.2064,-0.0071,0.9784
14805.1826,0.4383,-0.0728,-0.4525,0.7732,0.9947,0.0070,0.1019,-0.0060,0.2027,-0.0152,0.9791
14805.1934,0.4277,-0.0760,-0.4523,0.7789,0.9946,0.0116,0.1027,-0.0081,0.2042,-0.0248,0.9786
14805.2031,0.4162,-0.0793,-0.4523,0.7848,0.9947,0.0166,0.1013,-0.0103,0.2011,-0.0351,0.9789
14805.2129,0.4039,-0.0826,-0.4526,0.7907,0.9947,0.0215,0.0997,-0.0125,0.1979,-0.0454,0.9792
14805.2227,0.3913,-0.0860,-0.4531,0.7964,0.9946,0.0254,0.0997,-0.0142,0.1976,-0.0533,0.9788
14805.2334,0.3784,-0.0894,-0.4538,0.8018,0.9947,0.0318,0.0961,-0.0170,0.1902,-0.0666,0.9795
14805.2432,0.3653,-0.0926,-0.4548,0.8069,0.9942,0.0332,0.1005,-0.0178,0.1987,-0.0696,0.9776
14805.2529,0.3522,-0.0956,-0.4561,0.8116,0.9938,0.0454,0.0987,-0.0232,0.1940,-0.0948,0.9764
14805.2627,0.3392,-0.0983,-0.4577,0.8159,0.9936,0.0495,0.0984,-0.0250,0.1930,-0.1032,0.9758
14805.2734,0.3263,-0.1008,-0.4596,0.8198,0.9936,0.0532,0.0959,-0.0267,0.1878,-0.1109,0.9759
14805.2832,0.3137,-0.1030,-0.4619,0.8232,0.9930,0.0540,0.1012,-0.0272,0.1980,-0.1128,0.9737
14805.2930,0.3012,-0.1051,-0.4644,0.8262,0.9927,0.0571,0.1021,-0.0286,0.1995,-0.1192,0.9726
14805.3115,0.2788,-0.1083,-0.4701,0.8304,0.9922,0.0624,0.1035,-0.0310,0.2015,-0.1302,0.9708
14805.3203,0.2696,-0.1096,-0.4728,0.8318,0.9923,0.0599,0.1047,-0.0299,0.2041,-0.1251,0.9709
14805.3281,0.2607,-0.1106,-0.4756,0.8328,0.9917,0.0639,0.1068,-0.0318,0.2077,-0.1334,0.9690
14805.3359,0.2518,-0.1117,-0.4784,0.8338,0.9912,0.0652,0.1105,-0.0325,0.2149,-0.1364,0.9671
14805.3438,0.2432,-0.1125,-0.4815,0.8345,0.9908,0.0673,0.1128,-0.0335,0.2191,-0.1409,0.9655
14805.3525,0.2339,-0.1132,-0.4852,0.8349,0.9901,0.0705,0.1158,-0.0350,0.2245,-0.1476,0.9632
14805.3633,0.2241,-0.1137,-0.4896,0.8349,0.9898,0.0701,0.1187,-0.0349,0.2301,-0.1471,0.9620
14805.3730,0.2148,-0.1137,-0.4944,0.8346,0.9891,0.0714,0.1237,-0.0356,0.2397,-0.1501,0.9592
14805.4980,0.1182,-0.0896,-0.5958,0.7893,0.9778,0.0571,0.1990,-0.0313,0.3856,-0.1240,0.9143
14805.5098,0.1087,-0.0872,-0.6051,0.7838,0.9742,0.0556,0.2166,-0.0311,0.4185,-0.1217,0.9000
14805.5176,0.1024,-0.0857,-0.6114,0.7800,0.9727,0.0524,0.2241,-0.0299,0.4328,-0.1153,0.8941
14805.5283,0.0946,-0.0837,-0.6194,0.7749,0.9703,0.0542,0.2337,-0.0310,0.4502,-0.1197,0.8849
14805.5361,0.0884,-0.0821,-0.6256,0.7707,0.9703,0.0542,0.2337,-0.0310,0.4502,-0.1197,0.8849
14805.5449,0.0814,-0.0804,-0.6327,0.7659,0.9677,0.0532,0.2445,-0.0308,0.4700,-0.1180,0.8748
14805.5527,0.0751,-0.0792,-0.6390,0.7615,0.9664,0.0530,0.2496,-0.0309,0.4792,-0.1178,0.8698
14805.5605,0.0687,-0.0782,-0.6452,0.7569,0.9633,0.0541,0.2610,-0.0317,0.4995,-0.1207,0.8579
14805.5693,0.0621,-0.0775,-0.6513,0.7523,0.9608,0.0562,0.2695,-0.0329,0.5142,-0.1256,0.8484
14805.5791,0.0536,-0.0772,-0.6590,0.7463,0.9585,0.0613,0.2763,-0.0354,0.5253,-0.1370,0.8398
14805.5869,0.0468,-0.0770,-0.6650,0.7414,0.9551,0.0604,0.2880,-0.0353,0.5458,-0.1358,0.8268
14805.5957,0.0388,-0.0772,-0.6716,0.7358,0.9551,0.0604,0.2880,-0.0353,0.5458,-0.1358,0.8268
14805.6035,0.0314,-0.0780,-0.6774,0.7308,0.9522,0.0655,0.2959,-0.0379,0.5585,-0.1472,0.8163
14805.6123,0.0238,-0.0793,-0.6831,0.7256,0.9498,0.0686,0.3028,-0.0394,0.5698,-0.1542,0.8072
14805.6221,0.0141,-0.0815,-0.6899,0.7191,0.9460,0.0735,0.3129,-0.0419,0.5859,-0.1654,0.7934
14805.6299,0.0063,-0.0835,-0.6952,0.7139,0.9436,0.0773,0.3190,-0.0438,0.5952,-0.1739,0.7845
14805.6377,-0.0014,-0.0857,-0.7003,0.7086,0.9405,0.0854,0.3253,-0.0476,0.6038,-0.1917,0.7738
14805.6475,-0.0101,-0.0882,-0.7060,0.7027,0.9372,0.0908,0.3329,-0.0503,0.6148,-0.2036,0.7619
14805.6553,-0.0175,-0.0904,-0.7108,0.6974,0.9372,0.0908,0.3329,-0.0503,0.6148,-0.2036,0.7619
14805.6650,-0.0264,-0.0930,-0.7165,0.6909,0.9331,0.0939,0.3431,-0.0519,0.6306,-0.2108,0.7469
14805.6729,-0.0329,-0.0945,-0.7209,0.6858,0.9308,0.0990,0.3477,-0.0544,0.6365,-0.2221,0.7386
14805.6816,-0.0393,-0.0954,-0.7256,0.6804,0.9280,0.1053,0.3528,-0.0573,0.6427,-0.2358,0.7289
14805.8057,0.0682,0.1512,-0.7297,0.6633,0.9077,-0.0404,0.4176,0.0064,0.7576,0.0786,0.6479
14805.8184,0.0786,0.1757,-0.7266,0.6595,0.9074,-0.0643,0.4150,0.0172,0.7509,0.1309,0.6473
14805.8262,0.0850,0.1919,-0.7239,0.6572,0.9069,-0.0835,0.4122,0.0260,0.7433,0.1730,0.6463
14805.8359,0.0921,0.2114,-0.7200,0.6545,0.9046,-0.1052,0.4115,0.0357,0.7371,0.2197,0.6391
14805.8438,0.0968,0.2261,-0.7166,0.6527,0.9037,-0.1244,0.4073,0.0445,0.7251,0.2610,0.6372
14805.8516,0.1003,0.2395,-0.7131,0.6512,0.9026,-0.1383,0.4045,0.0509,0.7162,0.2908,0.6345
14805.8604,0.1023,0.2514,-0.7096,0.6502,0.9026,-0.1383,0.4045,0.0509,0.7162,0.2908,0.6345
14805.8682,0.1044,0.2632,-0.7060,0.6491,0.9016,-0.1515,0.4012,0.0569,0.7061,0.3189,0.6322
14805.8779,0.1051,0.2761,-0.7018,0.6482,0.9008,-0.1626,0.3979,0.0620,0.6967,0.3423,0.6304
14805.8857,0.1042,0.2849,-0.6987,0.6479,0.9004,-0.1700,0.3951,0.0654,0.6893,0.3578,0.6300
14805.8926,0.1019,0.2908,-0.6964,0.6482,0.9004,-0.1728,0.3937,0.0667,0.6858,0.3638,0.6303
14805.9014,0.0972,0.2954,-0.6944,0.6489,0.9013,-0.1752,0.3903,0.0679,0.6799,0.3687,0.6339
14805.9092,0.0905,0.2978,-0.6931,0.6502,0.9013,-0.1752,0.3903,0.0679,0.6799,0.3687,0.6339
14805.9170,0.0838,0.3002,-0.6918,0.6514,0.9013,-0.1701,0.3931,0.0655,0.6862,0.3582,0.6331
14805.9346,0.0592,0.2951,-0.6923,0.6558,0.9058,-0.1531,0.3908,0.0579,0.6902,0.3226,0.6477
14805.9443,0.0445,0.2900,-0.6933,0.6582,0.9077,-0.1387,0.3926,0.0514,0.6985,0.2922,0.6532
14805.9521,0.0294,0.2833,-0.6948,0.6604,0.9102,-0.1209,0.3938,0.0433,0.7064,0.2542,0.6606
14805.9600,0.0123,0.2746,-0.6969,0.6624,0.9134,-0.1009,0.3928,0.0344,0.7107,0.2114,0.6710
14805.9678,-0.0048,0.2658,-0.6987,0.6642,0.9134,-0.1009,0.3928,0.0344,0.7107,0.2114,0.6710
14805.9766,-0.0261,0.2538,-0.7010,0.6659,0.9156,-0.0776,0.3939,0.0238,0.7176,0.1609,0.6776
14805.9854,-0.0467,0.2416,-0.7032,0.6671,0.9183,-0.0511,0.3923,0.0120,0.7193,0.1033,0.6870
14806.1240,-0.2039,0.3668,-0.5849,0.6941,0.9589,0.1128,0.2538,-0.0580,0.4736,-0.2458,0.8457
14806.1309,-0.2107,0.3738,-0.5770,0.6949,0.9631,0.1019,0.2435,-0.0527,0.4583,-0.2219,0.8607
14806.1387,-0.2174,0.3827,-0.5669,0.6964,0.9667,0.0894,0.2351,-0.0469,0.4462,-0.1948,0.8734
14806.1475,-0.2240,0.3916,-0.5566,0.6976,0.9706,0.0737,0.2256,-0.0396,0.4320,-0.1610,0.8874
14806.1572,-0.2312,0.4033,-0.5426,0.6996,0.9742,0.0595,0.2152,-0.0329,0.4153,-0.1300,0.9003
14806.1641,-0.2358,0.4117,-0.5322,0.7012,0.9742,0.0595,0.2152,-0.0329,0.4153,-0.1300,0.9003
14806.1719,-0.2408,0.4212,-0.5198,0.7031,0.9780,0.0461,0.2018,-0.0265,0.3922,-0.1009,0.9143
14806.1797,-0.2457,0.4304,-0.5070,0.7052,0.9808,0.0298,0.1919,-0.0188,0.3753,-0.0656,0.9246
14806.1885,-0.2505,0.4396,-0.4941,0.7070,0.9830,0.0141,0.1829,-0.0115,0.3593,-0.0319,0.9327
14806.1973,-0.2558,0.4495,-0.4793,0.7091,0.9855,-0.0018,0.1697,-0.0040,0.3346,0.0023,0.9424
14806.2051,-0.2604,0.4580,-0.4658,0.7110,0.9874,-0.0153,0.1576,0.0024,0.3112,0.0309,0.9498
14806.2129,-0.2647,0.4663,-0.4520,0.7129,0.9874,-0.0153,0.1576,0.0024,0.3112,0.0309,0.9498
14806.2207,-0.2690,0.4742,-0.4379,0.7148,0.9896,-0.0291,0.1409,0.0091,0.2783,0.0601,0.9586
14806.2275,-0.2726,0.4810,-0.4255,0.7164,0.9900,-0.0447,0.1331,0.0164,0.2622,0.0929,0.9605
14806.2363,-0.2766,0.4885,-0.4112,0.7182,0.9909,-0.0594,0.1183,0.0234,0.2317,0.1234,0.9649
14806.2451,-0.2809,0.4965,-0.3949,0.7202,0.9912,-0.0723,0.1066,0.0296,0.2071,0.1497,0.9668
14806.2529,-0.2846,0.5031,-0.3803,0.7220,0.9912,-0.0723,0.1066,0.0296,0.2071,0.1497,0.9668
14806.2607,-0.2881,0.5095,-0.3655,0.7237,0.9919,-0.0857,0.0866,0.0362,0.1657,0.1763,0.9703
14806.2686,-0.2915,0.5155,-0.3507,0.7255,0.9910,-0.1012,0.0764,0.0434,0.1427,0.2073,0.9678
14806.2764,-0.2944,0.5206,-0.3376,0.7269,0.9904,-0.1127,0.0639,0.0490,0.1154,0.2295,0.9664
14806.2861,-0.2983,0.5274,-0.3188,0.7289,0.9892,-0.1266,0.0487,0.0556,0.0823,0.2558,0.9632
14806.2939,-0.3012,0.5325,-0.3037,0.7304,0.9876,-0.1398,0.0339,0.0620,0.0497,0.2804,0.9586
14806.3018,-0.3040,0.5373,-0.2885,0.7319,0.9876,-0.1398,0.0339,0.0620,0.0497,0.2804,0.9586
14806.3096,-0.3066,0.5417,-0.2733,0.7334,0.9858,-0.1525,0.0185,0.0681,0.0156,0.3032,0.9528
14806.3184,-0.3090,0.5460,-0.2580,0.7347,0.9838,-0.1634,0.0053,0.0734,-0.0136,0.3222,0.9466
14806.3271,-0.3116,0.5504,-0.2408,0.7362,0.9811,-0.1759,-0.0102,0.0795,-0.0479,0.3435,0.9379
14806.3350,-0.3137,0.5540,-0.2254,0.7375,0.9784,-0.1867,-0.0257,0.0848,-0.0819,0.3610,0.9289
14806.3428,-0.3155,0.5572,-0.2101,0.7388,0.9756,-0.1966,-0.0397,0.0897,-0.1128,0.3765,0.9195
14806.3506,-0.3170,0.5602,-0.1947,0.7401,0.9756,-0.1966,-0.0397,0.0897,-0.1128,0.3765,0.9195
14806.3584,-0.3181,0.5625,-0.1813,0.7413,0.9722,-0.2064,-0.0566,0.0946,-0.1492,0.3907,0.9083
14806.3662,-0.3193,0.5650,-0.1659,0.7425,0.9684,-0.2166,-0.0729,0.0996,-0.1844,0.4050,0.8955
14806.3760,-0.3203,0.5677,-0.1466,0.7440,0.9644,-0.2271,-0.0865,0.1047,-0.2145,0.4198,0.8819
14806.3838,-0.3209,0.5696,-0.1312,0.7452,0.9603,-0.2352,-0.1030,0.1088,-0.2491,0.4293,0.8682
14806.3906,-0.3212,0.5710,-0.1177,0.7463,0.9557,-0.2436,-0.1207,0.1131,-0.2858,0.4382,0.8522
14806.4004,-0.3211,0.5725,-0.1003,0.7477,0.9557,-0.2436,-0.1207,0.1131,-0.2858,0.4382,0.8522
14806.4072,-0.3210,0.5735,-0.0867,0.7487,0.9506,-0.2524,-0.1375,0.1175,-0.3207,0.4475,0.8348
14806.4258,-0.3192,0.5750,-0.0498,0.7516,0.9413,-0.2649,-0.1684,0.1240,-0.3828,0.4569,0.8029
14806.4346,-0.3179,0.5753,-0.0323,0.7529,0.9348,-0.2734,-0.1867,0.1284,-0.4193,0.4632,0.7808
14806.4443,-0.3162,0.5752,-0.0148,0.7543,0.9297,-0.2787,-0.2018,0.1312,-0.4484,0.4653,0.7632
14806.4521,-0.3142,0.5748,0.0007,0.7555,0.9239,-0.2822,-0.2215,0.1333,-0.4844,0.4624,0.7426
14806.4600,-0.3119,0.5741,0.0162,0.7569,0.9173,-0.2883,-0.2384,0.1365,-0.5162,0.4638,0.7200
14806.4678,-0.3095,0.5732,0.0317,0.7580,0.9173,-0.2883,-0.2384,0.1365,-0.5162,0.4638,0.7200
14806.4775,-0.3062,0.5718,0.0508,0.7594,0.9105,-0.2917,-0.2582,0.1386,-0.5510,0.4596,0.6965
14806.4863,-0.3033,0.5703,0.0658,0.7606,0.9058,-0.2915,-0.2744,0.1390,-0.5781,0.4517,0.6795
14806.4951,-0.3000,0.5683,0.0823,0.7617,0.8985,-0.2980,-0.2892,0.1423,-0.6045,0.4532,0.6552
14806.5029,-0.2971,0.5664,0.0964,0.7626,0.8920,-0.2987,-0.3075,0.1432,-0.6341,0.4449,0.6324
14806.5107,-0.2945,0.5644,0.1098,0.7633,0.8857,-0.3008,-0.3228,0.1445,-0.6588,0.4395,0.6106
14806.5215,-0.2917,0.5620,0.1254,0.7638,0.8799,-0.3012,-0.3376,0.1451,-0.6816,0.4321,0.5906
14806.5293,-0.2900,0.5601,0.1369,0.7638,0.8756,-0.3030,-0.3466,0.1462,-0.6955,0.4293,0.5762
14806.5371,-0.2883,0.5581,0.1484,0.7638,0.8756,-0.3030,-0.3466,0.1462,-0.6955,0.4293,0.5762
14806.5449,-0.2872,0.5563,0.1589,0.7634,0.8706,-0.3015,-0.3602,0.1459,-0.7153,0.4199,0.5586
14806.5527,-0.2868,0.5547,0.1683,0.7627,0.8653,-0.3054,-0.3689,0.1479,-0.7288,0.4194,0.5413
