Starting Clean Replay...
.......................................................................................................................................................................................................
Done! Processed 19999 data rows
Time,Alt,PosN,PosE,V_Up,V_N,V_E,Zenith,BrakePct
14782.6523,-0.2074,-0.1262,-0.1917,-0.0328,-0.0069,-0.0154,152.7999,0.0000
14782.6621,-0.2077,-0.1262,-0.1918,-0.0295,-0.0040,-0.0086,162.1798,0.0000
14782.6699,-0.2079,-0.1262,-0.1918,-0.0277,-0.0037,-0.0070,164.0822,0.0000
14782.6777,-0.2082,-0.1262,-0.1918,-0.0270,-0.0038,-0.0066,164.2366,0.0000
14782.6865,-0.2084,-0.1263,-0.1919,-0.0272,-0.0040,-0.0078,162.1775,0.0000
14782.6953,-0.2086,-0.1263,-0.1919,-0.0274,-0.0036,-0.0069,164.1441,0.0000
14782.7051,-0.2089,-0.1263,-0.1919,-0.0281,-0.0049,-0.0089,160.0933,0.0000
14782.7129,-0.2091,-0.1263,-0.1920,-0.0286,-0.0041,-0.0070,164.1591,0.0000
14782.7227,-0.2066,-0.1263,-0.1920,-0.0240,-0.0043,-0.0088,157.8521,0.0000
14782.7334,-0.2069,-0.1264,-0.1921,-0.0228,-0.0048,-0.0089,156.2312,0.0000
14782.7432,-0.2071,-0.1264,-0.1921,-0.0203,-0.0055,-0.0084,153.7012,0.0000
14782.7529,-0.2073,-0.1264,-0.1921,-0.0168,-0.0054,-0.0083,149.5726,0.0000
14782.7627,-0.2183,-0.1264,-0.1922,-0.0307,-0.0053,-0.0083,162.1645,0.0000
14782.7734,-0.2186,-0.1265,-0.1922,-0.0271,-0.0056,-0.0083,159.6557,0.0000
14782.7832,-0.2188,-0.1265,-0.1923,-0.0238,-0.0058,-0.0083,157.0830,0.0000
14782.7930,-0.2190,-0.1265,-0.1923,-0.0153,-0.0061,-0.0090,144.5050,0.0000
14782.8027,-1.0313,-0.1265,-0.1925,-0.7617,0.0099,-0.0205,178.2870,7.9688
14782.8135,-1.0352,-0.1267,-0.1923,-0.0084,-0.0389,0.0261,100.2125,8.2178
14782.8232,-1.0306,-0.1273,-0.1921,0.9231,-0.0890,0.0230,5.6847,8.2256
14782.8330,-1.0167,-0.1280,-0.1918,1.8592,-0.0452,0.0337,1.7382,8.2258
14782.8428,-1.1292,-0.1285,-0.1915,2.6114,-0.0416,0.0348,1.1902,8.2258
14782.8525,-1.0941,-0.1285,-0.1910,4.4220,0.0345,0.0619,0.9179,8.2258
14782.8633,-1.0463,-0.1283,-0.1898,5.1357,0.0015,0.1780,1.9853,8.2258
14782.8730,-0.9885,-0.1282,-0.1883,6.4284,0.0166,0.1168,1.0512,8.2258
14782.8828,-0.7472,-0.1282,-0.1869,7.7079,-0.0142,0.1544,1.1524,8.2258
14782.8926,-0.6641,-0.1282,-0.1855,8.9136,0.0111,0.1318,0.8499,8.2258
14782.9033,-0.5698,-0.1287,-0.1841,9.9467,-0.1041,0.1576,1.0878,8.2258
14782.9131,-0.4648,-0.1295,-0.1823,11.0558,-0.0499,0.1927,1.0315,8.2258
14782.9229,-0.7319,-0.1300,-0.1806,11.3440,-0.0573,0.1542,0.8307,8.2258
14782.9326,-0.6125,-0.1303,-0.1788,12.5254,-0.0074,0.2024,0.9265,8.2258
14782.9434,-0.4819,-0.1306,-0.1769,13.6081,-0.0481,0.1867,0.8116,8.2258
14782.9531,-0.3398,-0.1309,-0.1750,14.7977,-0.0147,0.1811,0.7036,8.2258
14782.9629,-0.0593,-0.1309,-0.1734,16.0963,0.0183,0.1474,0.5288,8.2258
14782.9727,0.1071,-0.1297,-0.1717,17.1826,0.2155,0.1859,0.9489,8.2258
14782.9834,0.2843,-0.1276,-0.1697,18.2691,0.2022,0.2168,0.9297,8.2258
14782.9932,0.4718,-0.1262,-0.1679,19.2292,0.0885,0.1365,0.4847,8.2258
14783.0029,0.6308,-0.1246,-0.1665,20.4091,0.2325,0.1539,0.7827,8.2258
14783.0127,0.8406,-0.1227,-0.1653,21.5511,0.1385,0.0810,0.4267,8.2258
14783.0234,1.0624,-0.1212,-0.1644,22.8181,0.1585,0.1020,0.4734,8.2258
14783.0332,1.2959,-0.1199,-0.1638,23.8813,0.1038,0.0155,0.2517,8.2258
14783.0430,1.5238,-0.1177,-0.1639,25.0336,0.3464,-0.0378,0.7974,8.2258
14783.0527,1.7795,-0.1140,-0.1637,26.1121,0.3843,0.0727,0.8581,8.2258
14783.0635,2.0466,-0.1101,-0.1632,27.3063,0.3939,0.0324,0.8293,8.2258
14783.0732,2.3254,-0.1065,-0.1631,28.4564,0.3311,-0.0151,0.6674,8.2258
14783.0908,2.8050,-0.0993,-0.1633,30.4091,0.4691,-0.0016,0.8838,8.2258
14783.0996,3.0834,-0.0949,-0.1632,31.4727,0.5101,0.0099,0.9287,8.2258
14783.1084,3.3389,-0.0907,-0.1633,32.4003,0.5299,-0.0140,0.9374,8.2258
14783.1162,3.6018,-0.0864,-0.1635,33.3285,0.5539,-0.0373,0.9542,8.2258
14783.1240,4.0577,-0.0818,-0.1638,34.7093,0.5945,-0.0527,0.9852,8.2258
14783.1328,4.3749,-0.0762,-0.1642,35.7603,0.6572,-0.0345,1.0544,8.2258
14783.1426,4.7383,-0.0692,-0.1646,36.9378,0.7354,-0.0519,1.1433,8.2258
14783.1533,5.1136,-0.0615,-0.1653,38.1073,0.8056,-0.0736,1.2161,8.2258
14783.1631,5.6043,-0.0530,-0.1660,39.5420,0.8895,-0.0801,1.2939,8.2258
14783.1729,6.0056,-0.0436,-0.1668,40.7191,0.9999,-0.0806,1.4112,8.2258
14783.1826,6.4188,-0.0331,-0.1677,41.9029,1.1001,-0.0952,1.5096,8.2258
14783.1934,6.8437,-0.0216,-0.1687,43.0824,1.2035,-0.1049,1.6062,8.2258
14783.2031,7.3023,-0.0089,-0.1697,44.3102,1.3240,-0.0986,1.7162,8.2258
14783.2129,7.7513,0.0049,-0.1707,45.5003,1.4368,-0.1107,1.8141,8.2258
14783.2227,8.2122,0.0199,-0.1718,46.6791,1.5666,-0.1118,1.9270,8.2258
14783.2334,8.6850,0.0363,-0.1728,47.8711,1.7122,-0.1018,2.0520,8.2258
14783.2432,9.2353,0.0542,-0.1739,49.2194,1.8618,-0.1098,2.1700,8.2258
14783.2529,9.7334,0.0735,-0.1750,50.4037,2.0068,-0.1171,2.2838,8.2258
14783.2627,10.2434,0.0944,-0.1761,51.5950,2.1725,-0.1178,2.4147,8.2258
14783.2734,10.7653,0.1170,-0.1772,52.7807,2.3472,-0.1125,2.5493,8.2258
14783.2832,11.4435,0.1414,-0.1783,54.3556,2.5413,-0.1107,2.6794,8.2258
14783.2930,11.9930,0.1678,-0.1793,55.5491,2.7335,-0.1082,2.8194,8.2258
14783.3027,12.5544,0.1961,-0.1803,56.7374,2.9302,-0.0994,2.9581,8.2258
14783.3135,13.1278,0.2265,-0.1812,57.9279,3.1429,-0.0887,3.1068,8.2258
14783.3232,13.6703,0.2591,-0.1820,59.0164,3.3684,-0.0858,3.2678,8.2258
14783.3330,14.2664,0.2939,-0.1828,60.2126,3.6045,-0.0812,3.4267,8.2258
14783.3428,14.8745,0.3311,-0.1835,61.4041,3.8406,-0.0700,3.5796,8.2258
14783.3525,15.4945,0.3708,-0.1841,62.5889,4.0865,-0.0664,3.7361,8.2258
14783.3633,16.0320,0.4129,-0.1847,63.5391,4.3405,-0.0564,3.9083,8.2258
14783.3730,16.6733,0.4576,-0.1851,64.7296,4.6053,-0.0451,4.0697,8.2258
14783.3828,17.3267,0.5051,-0.1854,65.9371,4.8810,-0.0281,4.2337,8.2258
14783.3926,17.9920,0.5553,-0.1856,67.1340,5.1600,-0.0152,4.3952,8.2258
14783.4033,18.5938,0.6083,-0.1855,68.1418,5.4525,0.0025,4.5749,8.2258
14783.4131,19.2811,0.6643,-0.1854,69.3239,5.7447,0.0115,4.7372,8.2258
14783.4229,19.9804,0.7232,-0.1851,70.5230,6.0479,0.0257,4.9017,8.2258
14783.4326,20.6916,0.7852,-0.1847,71.7190,6.3609,0.0397,5.0685,8.2258
14783.4434,21.5476,0.8504,-0.1841,73.2639,6.6821,0.0582,5.2115,8.2258
14783.4531,22.2862,0.9189,-0.1834,74.4538,7.0136,0.0703,5.3817,8.2258
14783.4629,23.0367,0.9907,-0.1825,75.6465,7.3509,0.0810,5.5506,8.2258
14783.4727,23.7992,1.0659,-0.1816,76.8405,7.6986,0.0901,5.7217,8.2258
14783.4834,24.5941,1.1446,-0.1805,78.0857,8.0508,0.1024,5.8870,8.2258
14783.4932,25.3810,1.2269,-0.1794,79.2887,8.4144,0.1022,6.0582,8.2258
14783.5029,26.1798,1.3128,-0.1782,80.4705,8.7797,0.1042,6.2270,8.2258
14783.5225,27.8020,1.4861,-0.1763,82.9140,9.4671,0.0727,6.5140,8.2258
14783.5322,28.6370,1.5825,-0.1755,84.1014,9.8422,0.0668,6.6750,8.2258
14783.5400,29.3137,1.6625,-0.1748,85.0496,10.1439,0.0642,6.8017,8.2258
14783.5479,29.9978,1.7448,-0.1743,85.9959,10.4590,0.0481,6.9344,8.2258
14783.5566,30.6443,1.8405,-0.1738,86.7295,10.8096,0.0296,7.1045,8.2258
14783.5654,31.3419,1.9281,-0.1735,87.6782,11.1170,0.0129,7.2262,8.2258
14783.5752,32.2247,2.0413,-0.1735,88.8765,11.5239,-0.0237,7.3879,8.2258
14783.5830,32.9394,2.1347,-0.1736,89.8155,11.8444,-0.0427,7.5126,8.2258
14783.5928,33.6032,2.2551,-0.1741,90.3855,12.2495,-0.0830,7.7182,8.2258
14783.6025,34.5129,2.3795,-0.1749,91.5631,12.6562,-0.1140,7.8701,8.2258
14783.6133,35.4345,2.5081,-0.1762,92.7559,13.0728,-0.1631,8.0229,8.2258
14783.6230,36.3680,2.6408,-0.1779,93.9407,13.4816,-0.2206,8.1679,8.2258
14783.6328,36.7873,2.7776,-0.1803,93.7803,13.8930,-0.2805,8.4284,8.2258
14783.6426,37.7309,2.9185,-0.1833,94.9549,14.3106,-0.3504,8.5730,8.2258
14783.6533,38.6864,3.0636,-0.1870,96.1335,14.7275,-0.4315,8.7136,8.2258
14783.6631,39.6537,3.2128,-0.1916,97.3234,15.1421,-0.5115,8.8484,8.2258
14783.6729,40.1228,3.3662,-0.1970,97.2076,15.5619,-0.5968,9.1018,8.2258
14783.6826,41.1007,3.5239,-0.2032,98.3833,15.9826,-0.6860,9.2356,8.2258
14783.6934,42.0905,3.6857,-0.2104,99.5683,16.4023,-0.7870,9.3652,8.2258
14783.7031,43.0920,3.8516,-0.2187,100.7399,16.8143,-0.8927,9.4889,8.2258
14783.7129,43.2376,4.0217,-0.2280,99.7119,17.2250,-1.0039,9.8173,8.2258
14783.7227,44.2406,4.1959,-0.2385,100.8791,17.6399,-1.1310,9.9385,8.2258
14783.7334,45.2552,4.3742,-0.2503,102.0550,18.0428,-1.2622,10.0500,8.2258
14783.7432,46.2817,4.5565,-0.2635,103.2350,18.4471,-1.3967,10.1597,8.2258
14783.7529,46.3897,4.7428,-0.2780,102.0441,18.8475,-1.5378,10.4986,8.2258
14783.7627,47.4161,4.9332,-0.2939,103.2395,19.2484,-1.6795,10.6004,8.2258
14783.7734,48.4545,5.1275,-0.3113,104.4369,19.6509,-1.8337,10.7015,8.2258
14783.7832,49.5048,5.3258,-0.3302,105.6243,20.0410,-1.9800,10.7946,8.2258
14783.7930,49.6684,5.5280,-0.3506,104.5275,20.4337,-2.1328,11.1196,8.2258
14783.8027,50.7196,5.7341,-0.3726,105.7158,20.8113,-2.2943,11.2027,8.2258
14783.8135,51.7827,5.9439,-0.3962,106.8983,21.1877,-2.4596,11.2843,8.2258
14783.8232,52.8576,6.1575,-0.4215,108.0868,21.5616,-2.6227,11.3625,8.2258
14783.8330,52.9537,6.3748,-0.4484,106.7546,21.9283,-2.7889,11.6985,8.2258
14783.8428,54.0271,6.5958,-0.4769,107.9319,22.3018,-2.9541,11.7738,8.2258
14783.8525,55.1123,6.8204,-0.5072,109.1112,22.6651,-3.1235,11.8427,8.2258
14783.8633,56.2094,7.0487,-0.5391,110.2990,23.0270,-3.3009,11.9093,8.2258
14783.8730,56.6545,7.2806,-0.5729,109.8007,23.3801,-3.4749,12.1487,8.2258
14783.8828,57.7584,7.5159,-0.6083,110.9932,23.7276,-3.6464,12.2042,8.2258
14783.8926,58.8743,7.7547,-0.6455,112.1815,24.0779,-3.8300,12.2615,8.2258
14783.9033,60.0021,7.9971,-0.6846,113.3710,24.4261,-4.0081,12.3164,8.2258
14783.9131,60.6352,8.2428,-0.7253,113.2730,24.7641,-4.1712,12.5004,8.2258
14783.9229,61.7739,8.4920,-0.7678,114.4685,25.1046,-4.3504,12.5485,8.2258
14783.9326,62.9245,8.7445,-0.8120,115.6467,25.4397,-4.5194,12.5943,8.2258
14783.9434,64.0869,9.0003,-0.8579,116.8346,25.7739,-4.6897,12.6381,8.2258
14783.9619,65.7610,9.4960,-0.9500,117.6467,26.4457,-5.0420,12.8895,8.2258
14783.9707,66.8246,9.7352,-0.9959,118.7075,26.7386,-5.1866,12.9226,8.2258
14783.9785,67.7780,9.9499,-1.0378,119.6516,26.9896,-5.3109,12.9470,8.2258
14783.9873,68.7390,10.1667,-1.0807,120.5868,27.2383,-5.4398,12.9714,8.2258
14783.9951,69.4233,10.3854,-1.1246,120.8084,27.4868,-5.5686,13.0695,8.2258
14784.0020,70.2718,10.5784,-1.1639,121.6356,27.7011,-5.6816,13.0876,8.2258
14784.0127,71.6171,10.8848,-1.2272,122.9540,28.0617,-5.8687,13.1250,8.2258
14784.0234,72.8524,11.1668,-1.2865,124.1014,28.3770,-6.0228,13.1568,8.2258
14784.0332,73.6496,11.4520,-1.3473,124.1386,28.6937,-6.1750,13.3024,8.2258
14784.0430,74.8967,11.7402,-1.4097,125.2952,29.0041,-6.3377,13.3303,8.2258
14784.0527,76.1555,12.0316,-1.4737,126.4649,29.3244,-6.4970,13.3603,8.2258
14784.0635,77.4261,12.3262,-1.5392,127.6427,29.6342,-6.6308,13.3823,8.2258
14784.0732,77.9810,12.6239,-1.6061,126.9866,29.9506,-6.7878,13.5953,8.2258
14784.0830,79.2566,12.9247,-1.6746,128.1444,30.2591,-6.9435,13.6186,8.2258
14784.0928,80.5439,13.2286,-1.7447,129.2972,30.5685,-7.0965,13.6423,8.2258
14784.1025,81.8425,13.5356,-1.8162,130.4396,30.8771,-7.2506,13.6665,8.2258
14784.1133,82.2460,13.8457,-1.8894,129.2989,31.1838,-7.4134,13.9228,8.2258
14784.1230,83.5447,14.1588,-1.9641,130.4407,31.4921,-7.5688,13.9447,8.2258
14784.1328,84.8549,14.4751,-2.0404,131.5887,31.8093,-7.7297,13.9697,8.2258
14784.1426,86.1765,14.7946,-2.1183,132.7415,32.1370,-7.8764,13.9967,8.2258
14784.1533,86.6748,15.1173,-2.1976,131.7694,32.4517,-8.0266,14.2355,8.2258
14784.1631,87.9981,15.4431,-2.2784,132.9024,32.7586,-8.1730,14.2540,8.2258
14784.1729,89.3328,15.7720,-2.3607,134.0332,33.0662,-8.3274,14.2735,8.2258
14784.1826,90.6787,16.1039,-2.4446,135.1475,33.3758,-8.4832,14.2954,8.2258
14784.1934,90.9719,16.4391,-2.5299,133.5796,33.6978,-8.6221,14.5954,8.2258
14784.2031,92.3134,16.7774,-2.6167,134.7232,34.0120,-8.7766,14.6133,8.2258
14784.2129,93.6663,17.1188,-2.7050,135.8449,34.3316,-8.9285,14.6350,8.2258
14784.2227,95.0303,17.4635,-2.7949,136.9572,34.6434,-9.0867,14.6550,8.2258
14784.2334,95.3446,17.8112,-2.8863,135.3805,34.9555,-9.2388,14.9529,8.2258
14784.2432,96.7040,18.1621,-2.9793,136.4816,35.2733,-9.3922,14.9734,8.2258
14784.2529,98.0743,18.5162,-3.0737,137.5937,35.5930,-9.5376,14.9925,8.2258
14784.2627,99.4558,18.8734,-3.1697,138.7027,35.9007,-9.6898,15.0078,8.2258
14784.2734,99.7942,19.2337,-3.2671,137.1404,36.2184,-9.8403,15.3054,8.2258
14784.2832,101.1712,19.5972,-3.3660,138.2478,36.5347,-9.9871,15.3211,8.2258
14784.2930,102.5591,19.9639,-3.4664,139.3458,36.8485,-10.1333,15.3366,8.2258
14784.3027,103.9580,20.3337,-3.5683,140.4333,37.1651,-10.2757,15.3536,8.2258
14784.3135,104.5413,20.7066,-3.6715,139.4244,37.4730,-10.4215,15.5875,8.2258
14784.3232,105.9409,21.0826,-3.7762,140.5044,37.7834,-10.5599,15.6007,8.2258
14784.3330,107.3515,21.4617,-3.8823,141.6089,38.0971,-10.6989,15.6124,8.2258
14784.3428,108.7729,21.8440,-3.9897,142.6810,38.4080,-10.8250,15.6250,8.2258
14784.3525,109.5787,22.2293,-4.0985,142.1825,38.7168,-10.9694,15.8027,8.2258
14784.3633,111.0060,22.6178,-4.2086,143.2726,39.0309,-11.1030,15.8138,8.2258
14784.3730,112.4440,23.0093,-4.3201,144.3364,39.3276,-11.2391,15.8217,8.2258
14784.3828,113.8928,23.4038,-4.4329,145.4186,39.6395,-11.3644,15.8318,8.2258
14784.4014,115.7712,24.1218,-4.6397,145.4201,40.1984,-11.6528,16.0563,8.2258
14784.4102,117.0843,24.4845,-4.7449,146.3764,40.4644,-11.7697,16.0610,8.2258
14784.4189,118.4060,24.8496,-4.8512,147.3331,40.7287,-11.8871,16.0650,8.2258
14784.4258,119.4399,25.1352,-4.9345,148.0714,40.9219,-11.9769,16.0643,8.2258
14784.4346,120.4792,25.5044,-5.0427,148.2671,41.1719,-12.1112,16.1432,8.2258
14784.4453,121.9671,25.9172,-5.1643,149.3074,41.4577,-12.2506,16.1476,8.2258
14784.4531,123.1649,26.2495,-5.2626,150.1486,41.6841,-12.3556,16.1488,8.2258
14784.4629,124.6716,26.6676,-5.3866,151.1949,41.9850,-12.4949,16.1576,8.2258
14784.4727,125.9501,27.0886,-5.5121,151.6378,42.2744,-12.6403,16.2240,8.2258
14784.4834,127.4717,27.5125,-5.6389,152.6728,42.5637,-12.7754,16.2291,8.2258
14784.4932,129.0036,27.9393,-5.7671,153.7176,42.8717,-12.9115,16.2394,8.2258
14784.5029,130.5459,28.3692,-5.8967,154.7310,43.1696,-13.0407,16.2487,8.2258
14784.5127,132.0546,28.8020,-6.0276,155.6544,43.4562,-13.1828,16.2645,8.2258
14784.5234,133.6162,29.2377,-6.1599,156.6722,43.7508,-13.3177,16.2726,8.2258
14784.5332,135.1881,29.6764,-6.2936,157.7072,44.0424,-13.4694,16.2797,8.2258
14784.5430,136.7703,30.1180,-6.4287,158.7283,44.3432,-13.6035,16.2892,8.2258
14784.5527,138.3795,30.5626,-6.5651,159.7761,44.6396,-13.7229,16.2932,8.2258
14784.5635,139.9823,31.0101,-6.7028,160.7744,44.9339,-13.8518,16.3022,8.2258
14784.5732,141.5950,31.4606,-6.8417,161.7666,45.2337,-13.9775,16.3131,8.2258
14784.5830,143.2177,31.9141,-6.9819,162.7712,45.5302,-14.1184,16.3231,8.2258
14784.5928,144.8342,32.3705,-7.1235,163.7246,45.8054,-14.2394,16.3294,8.2258
14784.6025,146.4764,32.8296,-7.2664,164.7278,46.0833,-14.3839,16.3340,8.2258
14784.6133,148.1287,33.2915,-7.4106,165.7299,46.3608,-14.5100,16.3368,8.2258
14784.6230,149.7909,33.7561,-7.5560,166.7035,46.6436,-14.6193,16.3422,8.2258
14784.6328,151.2718,34.2236,-7.7026,167.2032,46.9138,-14.7482,16.3895,8.2258
14784.6426,152.9488,34.6938,-7.8506,168.1967,47.1880,-14.8899,16.3933,8.2258
14784.6533,154.6356,35.1666,-7.9998,169.1722,47.4482,-15.0145,16.3928,8.2258
14784.6631,156.3323,35.6421,-8.1504,170.1651,47.7122,-15.1463,16.3926,8.2258
14784.6729,157.4440,36.1201,-8.3024,169.6318,47.9676,-15.2984,16.5313,8.2258
14784.6826,159.1452,36.6008,-8.4558,170.6005,48.2355,-15.4400,16.5347,8.2258
14784.6934,160.8561,37.0841,-8.6106,171.5721,48.4966,-15.5763,16.5352,8.2258
14784.7031,162.5766,37.5701,-8.7668,172.5424,48.7698,-15.7025,16.5384,8.2258
14784.7129,163.6048,38.0587,-8.9242,171.7308,49.0231,-15.8384,16.6989,8.2258
14784.7227,165.3269,38.5498,-9.0830,172.6922,49.2778,-15.9806,16.6982,8.2258
14784.7334,167.0585,39.0436,-9.2432,173.6372,49.5467,-16.1086,16.7018,8.2258
14784.7432,168.7996,39.5400,-9.4048,174.5875,49.8022,-16.2516,16.7024,8.2258
14784.7529,169.7466,40.0389,-9.5677,173.5108,50.0615,-16.3927,16.8880,8.2258
14784.7627,171.4864,40.5405,-9.7320,174.4559,50.3192,-16.5106,16.8864,8.2258
14784.7734,173.2357,41.0446,-9.8974,175.4055,50.5775,-16.6303,16.8848,8.2258
14784.7832,174.9945,41.5513,-10.0641,176.3397,50.8321,-16.7542,16.8839,8.2258
14784.7930,176.0844,42.0605,-10.2318,175.5646,51.0819,-16.8422,17.0332,8.2258
14784.8027,177.8448,42.5723,-10.4005,176.4994,51.3456,-16.9524,17.0328,8.2258
14784.8135,179.6144,43.0866,-10.5703,177.4324,51.5913,-17.0693,17.0281,8.2258
14784.8320,182.5163,44.0714,-10.8964,177.9285,52.1498,-17.3036,17.1610,8.2258
14784.8408,184.1214,44.5414,-11.0523,178.7663,52.3742,-17.3985,17.1564,8.2258
14784.8496,185.7340,45.0135,-11.2090,179.5869,52.6012,-17.4848,17.1533,8.2258
14784.8574,186.9934,45.3819,-11.3314,180.2354,52.7578,-17.5307,17.1425,8.2258
14784.8652,188.3178,45.8044,-11.4717,180.6622,52.9427,-17.6056,17.1621,8.2258
14784.8730,189.7660,46.2284,-11.6126,181.3689,53.1146,-17.6756,17.1525,8.2258
14784.8828,191.5842,46.7603,-11.7897,182.2731,53.3521,-17.7922,17.1477,8.2258
14784.8926,193.4111,47.2946,-11.9678,183.1211,53.5769,-17.8803,17.1418,8.2258
14784.9033,194.8750,47.8311,-12.1468,183.0296,53.8065,-17.9784,17.2210,8.2258
14784.9131,196.7094,48.3699,-12.3267,183.8526,54.0331,-18.0621,17.2171,8.2258
14784.9229,198.5519,48.9109,-12.5076,184.6358,54.2451,-18.1577,17.2139,8.2258
14784.9326,200.4020,49.4540,-12.6892,185.3959,54.4496,-18.2298,17.2087,8.2258
14784.9434,202.0911,49.9991,-12.8716,185.6664,54.6422,-18.2971,17.2425,8.2258
14784.9531,203.9510,50.5460,-13.0546,186.3236,54.8326,-18.3674,17.2422,8.2258
14784.9629,205.8170,51.0948,-13.2383,186.8769,54.9946,-18.4131,17.2412,8.2258
14784.9727,207.6880,51.6451,-13.4221,187.3212,55.1506,-18.4088,17.2436,8.2258
14784.9834,210.0634,52.1968,-13.6058,188.9639,55.2728,-18.3887,17.1328,8.2258
14784.9932,211.9545,52.7498,-13.7892,189.2454,55.3908,-18.3381,17.1354,8.2258
14785.0029,213.8480,53.3037,-13.9720,189.4568,55.4711,-18.2806,17.1335,8.2258
14785.0127,215.7432,53.8582,-14.1542,189.5815,55.5202,-18.2144,17.1300,8.2258
14785.0234,218.2832,54.4132,-14.3356,191.3070,55.5442,-18.1161,16.9823,8.2258
14785.0332,220.1963,54.9677,-14.5164,191.3048,55.4528,-18.1064,16.9579,8.2258
14785.0430,222.1091,55.5214,-14.6971,191.2650,55.3618,-18.0896,16.9361,8.2258
14785.0527,224.0214,56.0742,-14.8775,191.1944,55.2787,-18.0584,16.9177,8.2258
14785.0635,225.9870,56.6262,-15.0576,191.2378,55.1987,-18.0141,16.8894,8.2258
14785.0732,227.8988,57.1774,-15.2373,191.1236,55.1131,-17.9689,16.8727,8.2258
14785.0830,229.8094,57.7277,-15.4164,190.9923,55.0294,-17.9167,16.8574,8.2258
14785.0928,231.7186,58.2771,-15.5950,190.8485,54.9400,-17.8548,16.8407,8.2258
14785.1025,233.5112,58.8257,-15.7729,190.4030,54.8487,-17.7922,16.8486,8.2258
14785.1133,235.4144,59.3734,-15.9502,190.2377,54.7623,-17.7250,16.8340,8.2258
14785.1230,237.3159,59.9202,-16.1268,190.0613,54.6752,-17.6463,16.8192,8.2258
14785.1328,239.2156,60.4661,-16.3025,189.8810,54.5841,-17.5574,16.8027,8.2258
14785.1426,241.2700,61.0111,-16.4774,190.0889,54.4952,-17.4701,16.7546,8.2258
14785.1533,243.1700,61.5552,-16.6514,189.9072,54.4144,-17.3900,16.7417,8.2258
14785.1631,245.0681,62.0986,-16.8246,189.7245,54.3415,-17.3046,16.7305,8.2258
14785.1729,246.9645,62.6412,-16.9968,189.5473,54.2494,-17.2112,16.7131,8.2258
14785.1826,248.8397,63.1828,-17.1682,189.3215,54.1533,-17.1268,16.6994,8.2258
14785.1934,250.7320,63.7235,-17.3389,189.1393,54.0583,-17.0524,16.6832,8.2258
14785.2031,252.6225,64.2632,-17.5088,188.9566,53.9571,-16.9833,16.6658,8.2258
14785.2129,254.5112,64.8018,-17.6780,188.7738,53.8546,-16.9163,16.6482,8.2258
14785.2227,256.6207,65.3394,-17.8465,189.1138,53.7448,-16.8485,16.5851,8.2258
14785.2334,258.5109,65.8759,-18.0144,188.9321,53.6325,-16.7840,16.5650,8.2258
14785.2432,260.3993,66.4113,-18.1817,188.7503,53.5155,-16.7277,16.5442,8.2258
14785.2529,262.2859,66.9455,-18.3485,188.5681,53.3969,-16.6802,16.5238,8.2258
14785.4502,288.6903,77.3873,-21.5851,166.5133,52.6854,-16.2311,18.3186,8.2258
14785.4619,290.6872,78.0184,-21.7790,166.3015,52.5778,-16.1511,18.3011,8.2258
14785.4697,292.0170,78.4384,-21.9078,166.1590,52.4860,-16.0806,18.2821,8.2258
14785.4775,299.7364,78.8576,-22.0359,177.0471,52.3931,-16.0085,17.1938,8.2258
14785.4863,301.1522,79.2761,-22.1635,176.9042,52.3004,-15.9365,17.1744,8.2258
14785.4971,303.0971,79.8504,-22.3381,176.7067,52.2033,-15.8610,17.1585,8.2258
14785.5039,304.3336,80.2153,-22.4487,176.5808,52.1145,-15.7938,17.1391,8.2258
14785.5127,310.3710,80.6835,-22.5902,183.8349,52.0165,-15.7217,16.4673,8.2258
14785.5215,311.8412,81.0989,-22.7155,183.6938,51.9117,-15.6542,16.4450,8.2258
14785.5293,313.3101,81.5135,-22.8403,183.5507,51.8063,-15.5955,16.4232,8.2258
14785.5371,314.7780,81.9272,-22.9646,183.4052,51.7091,-15.5392,16.4041,8.2258
14785.5479,319.9874,82.4950,-23.1349,188.3871,51.6024,-15.4763,15.9590,8.2258
14785.5557,321.4939,82.9071,-23.2582,188.2422,51.5036,-15.4151,15.9391,8.2258
14785.5645,322.9993,83.3185,-23.3811,188.0978,51.4011,-15.3577,15.9184,8.2258
14785.5723,324.5035,83.7289,-23.5035,187.9534,51.2946,-15.3077,15.8972,8.2258
14785.5801,328.6283,84.1385,-23.6255,191.9902,51.1813,-15.2564,15.5452,8.2258
14785.5898,330.5473,84.6493,-23.7776,191.8113,51.0604,-15.2089,15.5231,8.2258
14785.5977,332.0812,85.0571,-23.8988,191.6675,50.9501,-15.1609,15.5011,8.2258
14785.6064,333.6140,85.4639,-24.0197,191.5236,50.8399,-15.1129,15.4790,8.2258
14785.6143,337.3515,85.8699,-24.1402,194.8557,50.7274,-15.0656,15.1935,8.2258
14785.6221,338.9098,86.2749,-24.2603,194.7119,50.6158,-15.0190,15.1712,8.2258
14785.6309,340.6615,86.7296,-24.3949,194.5511,50.5070,-14.9594,15.1499,8.2258
14785.6406,342.6061,87.2338,-24.5439,194.3723,50.4023,-14.8921,15.1304,8.2258
14785.6494,345.7454,87.6362,-24.6626,196.7130,50.2965,-14.8374,14.9267,8.2258
14785.6572,347.3185,88.0379,-24.7808,196.5698,50.1872,-14.7870,14.9047,8.2258
14785.6650,348.8905,88.4386,-24.8987,196.4267,50.0780,-14.7367,14.8826,8.2258
